agent,trial,req_rate_hz,iri_median_ms,iri_std_ms,page_dwell_mean_s,page_dwell_std_s,iri_page_to_subres_ms,subresource_burst_ms,req_rate_hz_median,req_rate_hz_cv
browser_use,trial-014,0.06410254355687707,17716.808,14849.786342247126,26.00000833333333,14.581154447435893,52.273,6946.8589999999995,0.056080198912834625,0.9253304433967846
browser_use,trial-015,0.07414988638260075,18335.0205,9578.67419075697,20.229296,2.844314539925428,114.226,115.382,0.056080198912834625,0.9253304433967846
browser_use,trial-016,0.02599682943245949,16504.2035,58438.01028575428,57.69934383333334,59.25504918593493,108.93700000000001,128.341,0.056080198912834625,0.9253304433967846
browser_use,trial-017,0.03721478172618756,19498.735,26296.02165274044,40.3065645,31.660468478106356,56.869,173.747,0.056080198912834625,0.9253304433967846
browser_use,trial-018,0.05332320966523701,16824.6665,24228.14630699611,28.130339666666668,24.231843678850357,108.517,115.11399999999999,0.056080198912834625,0.9253304433967846
browser_use,trial-019,0.03573454039210892,20957.8865,35744.21216863374,41.976194,33.5424790189632,112.44999999999999,261.495,0.056080198912834625,0.9253304433967846
browser_use,trial-020,0.015014889665485677,27361.856,101612.87933722616,110.547904,108.24519769886543,53.562,190.079,0.056080198912834625,0.9253304433967846
browser_use,trial-021,0.08145981417658722,17967.796499999997,8639.366566426695,18.4139875,2.1067299177628582,96.876,130.95100000000002,0.056080198912834625,0.9253304433967846
browser_use,trial-022,0.08289986147156815,13570.048499999999,9351.172295509523,18.0941195,3.6988973931770937,117.343,109.107,0.056080198912834625,0.9253304433967846
browser_use,trial-023,0.0658289166579803,13520.0735,19163.444895930923,22.786338833333332,19.07357814835285,52.818,176.18200000000002,0.056080198912834625,0.9253304433967846
browser_use,trial-024,0.03114820453114108,22867.760000000002,41390.09608223775,48.156868833333334,38.872915009328985,106.345,175.38500000000002,0.056080198912834625,0.9253304433967846
browser_use,trial-025,0.045333936348564294,18087.027000000002,31681.376452993823,33.08779516666667,31.169574632524053,109.25,121.497,0.056080198912834625,0.9253304433967846
browser_use,trial-026,0.023954510595179446,16757.313,67688.5196868349,69.57631883333333,78.61629669995179,84182.71300000002,134.776,0.056080198912834625,0.9253304433967846
browser_use,trial-027,0.07416114597362493,12713.987000000001,18066.33294167172,20.226224666666667,18.323018728672498,56.254,188.61,0.056080198912834625,0.9253304433967846
browser_use,trial-028,0.05550178142125266,11120.908,24648.531524417,29.227263833333335,24.414102867593652,80705.556,171.483,0.056080198912834625,0.9253304433967846
