agent_label,req_rate_hz,iri_median_ms,iri_std_ms,page_dwell_mean_s,page_dwell_std_s,iri_page_to_subres_ms,subresource_burst_ms,req_rate_hz_median,req_rate_hz_cv
3,0.1393062974752597,8345.168,4101.083384346036,9.571235166666666,2.1626608924945603,31.751,620.7629999999999,0.0909340442223229,0.2594338413197614
3,0.0677515467783991,12492.536,14495.29927763728,19.6797475,13.645632262625265,34.833000000000006,620.7629999999999,0.0909340442223229,0.2594338413197614
3,0.0970985508660286,12537.645,7798.783632438264,13.731753166666666,6.399514381791338,33.07,620.7629999999999,0.0909340442223229,0.2594338413197614
3,0.1009348968653532,9229.143,8400.255975166381,13.209835,7.422066708688679,30.905,620.7629999999999,0.0909340442223229,0.2594338413197614
3,0.1373832684420637,8634.383,4099.483370545651,9.705209000000002,2.053772517765295,32.298,620.7629999999999,0.0909340442223229,0.2594338413197614
3,0.1178114473731257,9096.014,5010.899670902744,11.317519333333337,2.8955734354081692,32.527,620.7629999999999,0.0909340442223229,0.2594338413197614
3,0.0928381552439632,10237.5895,8418.419115664998,16.157149999999998,11.610353764894317,10914.552500000002,620.7629999999999,0.0909340442223229,0.2594338413197614
3,0.0738486844701506,11822.31,13987.154654140848,18.054936833333333,13.388859453941867,34.8,620.7629999999999,0.0909340442223229,0.2594338413197614
3,0.0977564623070266,12477.265,7765.769408445705,13.639337,6.37943579601698,33.278,620.7629999999999,0.0909340442223229,0.2594338413197614
3,0.087774699287446,12708.041,7651.203147998478,15.190406166666667,5.5678011143249515,36.284,620.7629999999999,0.0909340442223229,0.2594338413197614
3,0.0757372809713599,12362.3145,14853.357560213395,19.805305666666666,14.0678997348319,599.382,620.7629999999999,0.0909340442223229,0.2594338413197614
4,0.3794257883946172,3160.176,45.974145801743795,3.226212,6.615422218676651,109.25,620.7629999999999,0.378746023101457,0.0293058903295606
4,0.3664454679673526,3231.343,150.33036555766105,3.528127,6.615422218676651,109.25,620.7629999999999,0.378746023101457,0.0293058903295606
4,0.3197802981439631,3501.049,671.0065564465818,4.931204,6.615422218676651,109.25,620.7629999999999,0.378746023101457,0.0293058903295606
4,0.3790310425160383,3147.492,49.142235992066865,3.247715,6.615422218676651,109.25,620.7629999999999,0.378746023101457,0.0293058903295606
4,0.3787505058686444,3150.935,54.0329112883991,3.253639,6.615422218676651,109.25,620.7629999999999,0.378746023101457,0.0293058903295606
4,0.3790730930001499,3146.656,52.472613288266814,3.249341,6.615422218676651,109.25,620.7629999999999,0.378746023101457,0.0293058903295606
4,0.3813431426653636,3148.716,26.746477454050112,3.125028,6.615422218676651,109.25,620.7629999999999,0.378746023101457,0.0293058903295606
4,0.3798444650868808,3147.344,50.943905662993785,3.238008,6.615422218676651,109.25,620.7629999999999,0.378746023101457,0.0293058903295606
4,0.3824170260218215,3130.9049999999997,26.35397427903405,3.136002,6.615422218676651,109.25,620.7629999999999,0.378746023101457,0.0293058903295606
4,0.378823130384734,3142.772,61.11175246382636,3.267274,6.615422218676651,109.25,620.7629999999999,0.378746023101457,0.0293058903295606
4,0.377562896944459,3154.052,47.21644618456588,3.246776,6.615422218676651,109.25,620.7629999999999,0.378746023101457,0.0293058903295606
4,0.3774838674405002,3159.786,56.30879611304076,3.263719,6.615422218676651,109.25,620.7629999999999,0.378746023101457,0.0293058903295606
4,0.3792116909447471,3168.38,37.86604810777055,3.205679,6.615422218676651,109.25,620.7629999999999,0.378746023101457,0.0293058903295606
4,0.3784479923523229,3135.205,55.85274883745653,3.256172,6.615422218676651,109.25,620.7629999999999,0.378746023101457,0.0293058903295606
4,0.3791848019697892,3137.546,58.30280412810343,3.263214,6.615422218676651,109.25,620.7629999999999,0.378746023101457,0.0293058903295606
